,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor,mes,año
29171,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-06-01,4792311.81,6,2017
29172,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-07-01,4999020.152,7,2017
29173,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-08-01,5097000.784,8,2017
29174,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-09-01,5003833.494,9,2017
29175,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-10-01,5180900.85,10,2017
29176,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-11-01,5241629.143,11,2017
29177,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2017-12-01,6014233.581,12,2017
29178,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-01-01,4685544.654,1,2018
29179,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-02-01,4756299.26,2,2018
29180,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-03-01,5878348.884,3,2018
29181,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-04-01,5581357.932,4,2018
29182,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-05-01,5745094.231,5,2018
29183,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-06-01,6178541.307,6,2018
29184,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-07-01,6290839.313,7,2018
29185,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-08-01,6457769.038,8,2018
29186,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-09-01,6570022.849,9,2018
29187,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-10-01,7096582.94,10,2018
29188,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-11-01,7351215.893,11,2018
29189,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2018-12-01,8352332.684,12,2018
29190,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-01-01,6671981.247,1,2019
29191,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-02-01,6913226.682,2,2019
29192,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-03-01,8388284.692,3,2019
29193,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-04-01,8488613.03,4,2019
29194,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-05-01,8404377.485,5,2019
29195,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-06-01,8909454.761,6,2019
29196,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-07-01,8985621.469,7,2019
29197,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-08-01,9649160.477,8,2019
29198,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,2,CAPITAL FEDERAL,2019-09-01,9502560.309,9,2019
29199,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-01-01,9711127.642,1,2017
29200,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-02-01,8885465.3,2,2017
29201,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-03-01,9266078.116,3,2017
29202,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-04-01,9842174.735,4,2017
29203,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-05-01,9344950.057,5,2017
29204,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-06-01,9874021.101,6,2017
29205,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-07-01,10719104.57,7,2017
29206,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-08-01,10805627.98,8,2017
29207,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-09-01,10440135.21,9,2017
29208,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-10-01,11203292.02,10,2017
29209,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-11-01,11641794.89,11,2017
29210,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2017-12-01,14163069.8,12,2017
29211,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-01-01,11246270.89,1,2018
29212,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-02-01,10938157.86,2,2018
29213,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-03-01,12332085.46,3,2018
29214,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-04-01,11404638.99,4,2018
29215,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-05-01,11626408.1,5,2018
29216,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-06-01,12896217.07,6,2018
29217,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-07-01,13434947.25,7,2018
29218,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-08-01,13331356.05,8,2018
29219,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-09-01,13617405.22,9,2018
29220,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-10-01,14748013.65,10,2018
29221,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-11-01,15370823.87,11,2018
29222,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2018-12-01,20127213.17,12,2018
29223,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-01-01,15660945.96,1,2019
29224,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-02-01,15411873.27,2,2019
29225,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-03-01,17270942.44,3,2019
29226,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-04-01,16624368.83,4,2019
29227,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-05-01,17247325.5,5,2019
29228,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-06-01,18548900.91,6,2019
29229,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-07-01,18561515.69,7,2019
29230,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-08-01,20510332.56,8,2019
29231,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,6,BUENOS AIRES,2019-09-01,19783225.5,9,2019
29232,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-01-01,169582.8297,1,2017
29233,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-02-01,153796.7184,2,2017
29234,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-03-01,169362.6225,3,2017
29235,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-04-01,176574.7599,4,2017
29236,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-05-01,172014.528,5,2017
29237,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-06-01,173623.7806,6,2017
29238,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-07-01,186934.1971,7,2017
29239,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-08-01,180390.5977,8,2017
29240,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-09-01,181543.0613,9,2017
29241,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-10-01,196891.5213,10,2017
29242,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-11-01,219984.3973,11,2017
29243,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2017-12-01,246325.1775,12,2017
29244,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-01-01,188286.3784,1,2018
29245,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-02-01,182049.5162,2,2018
29246,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-03-01,210633.1538,3,2018
29247,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-04-01,199416.5442,4,2018
29248,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-05-01,214001.1654,5,2018
29249,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-06-01,229207.3867,6,2018
29250,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-07-01,226337.8128,7,2018
29251,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-08-01,227690.0224,8,2018
29252,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-09-01,232562.3102,9,2018
29253,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-10-01,269769.7762,10,2018
29254,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-11-01,272874.6157,11,2018
29255,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2018-12-01,338109.1536,12,2018
29256,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-01-01,263630.2506,1,2019
29257,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-02-01,252346.341,2,2019
29258,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-03-01,301359.6592,3,2019
29259,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-04-01,296387.2645,4,2019
29260,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-05-01,313467.3512,5,2019
29261,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-06-01,326182.5051,6,2019
29262,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-07-01,333432.5772,7,2019
29263,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-08-01,354462.678,8,2019
29264,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,10,CATAMARCA,2019-09-01,367769.2997,9,2019
29265,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-01-01,2594916.898,1,2017
29266,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-02-01,2400719.688,2,2017
29267,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-03-01,2476989.952,3,2017
29268,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-04-01,2600007.126,4,2017
29269,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-05-01,2470347.677,5,2017
29270,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-06-01,2540082.996,6,2017
29271,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-07-01,2716749.054,7,2017
29272,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-08-01,2664193.558,8,2017
29273,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-09-01,2637692.04,9,2017
29274,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-10-01,2805798.463,10,2017
29275,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-11-01,2916001.057,11,2017
29276,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2017-12-01,3555652.309,12,2017
29277,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-01-01,3045419.238,1,2018
29278,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-02-01,2937954.971,2,2018
29279,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-03-01,3253862.2,3,2018
29280,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-04-01,3036220.613,4,2018
29281,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-05-01,3150055.101,5,2018
29282,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-06-01,3361828.971,6,2018
29283,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-07-01,3371901.799,7,2018
29284,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-08-01,3455365.677,8,2018
29285,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-09-01,3535331.686,9,2018
29286,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-10-01,3835370.284,10,2018
29287,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-11-01,3951609.365,11,2018
29288,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2018-12-01,5069504.085,12,2018
29289,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-01-01,4345914.838,1,2019
29290,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-02-01,4161699.049,2,2019
29291,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-03-01,4683593.931,3,2019
29292,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-04-01,4509342.445,4,2019
29293,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-05-01,4588070.553,5,2019
29294,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-06-01,4864727.879,6,2019
29295,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-07-01,4925781.68,7,2019
29296,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-08-01,5310472.739,8,2019
29297,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,14,CORDOBA,2019-09-01,5143359.65,9,2019
29298,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-01-01,421357.9934,1,2017
29299,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-02-01,407177.7583,2,2017
29300,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-03-01,424769.5316,3,2017
29301,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-04-01,445875.3975,4,2017
29302,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-05-01,431713.3532,5,2017
29303,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-06-01,456911.0349,6,2017
29304,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-07-01,469543.0686,7,2017
29305,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-08-01,456776.2734,8,2017
29306,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-09-01,479520.6819,9,2017
29307,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-10-01,496002.8735,10,2017
29308,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-11-01,520662.4951,11,2017
29309,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2017-12-01,635943.1744,12,2017
29310,Comercio interno,1138,Vtas en super_total,"Vtas en super (amp), a precios ctes",miles de pesos,INDEC,Mensual,Provincial,PROVINCIA,18,CORRIENTES,2018-01-01,495733.0865,1,2018
